DateofSale,Address,PostalCode,County,Price,NotFullMarketPrice,VATExclusive,DescriptionofProperty,PropertySizeDescription,lat,lng,address_types,YearMonth
2020-6-3,"22 MONKSFIELD, ABBEYSIDE, DUNGARVAN",,Waterford,265000,No,No,Second-Hand Dwelling house /Apartment,,52.0954042,-7.6032398,street_address,202006
2016-10-19,"92 Seagreen Park, Chapel Road, Blacklion",,Wicklow,392071,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.1483723,-6.0874148,street_address,201610
2018-8-24,"89 CLONMORE BALLYVINITER, MALLOW, CORK",,Cork,272000,No,No,Second-Hand Dwelling house /Apartment,,52.1526406,-8.6285746,street_address,201808
2013-11-29,"ELLISMORE HOUSE, MALAHIDE ROAD, KINSEALY",,Dublin,1150000,No,No,Second-Hand Dwelling house /Apartment,,53.4339816,-6.1755122,premise,201311
2018-3-28,"255 GREENPARK MEADOWS, MULLINGAR, CO WESTMEATH",,Westmeath,175000,No,No,Second-Hand Dwelling house /Apartment,,53.5206323,-7.3778833,street_address,201803
2014-10-31,"CURRAGHILL, DRUMSHANBO, LEITRIM",,Leitrim,187500,No,No,Second-Hand Dwelling house /Apartment,,54.048727,-8.0358416,neighborhood-political,201410
2019-10-7,"ESTUARY COTTAGE, ESTUARY RD, SWORDS",,Dublin,650000,No,No,Second-Hand Dwelling house /Apartment,,53.4655622,-6.2064319,premise,201910
2019-4-23,"5 COILLTE MHUIRLINNE, BALLYBANE, GALWAY",,Galway,140000,No,No,Second-Hand Dwelling house /Apartment,,53.2812087,-9.0005244,street_address,201904
2015-11-23,"CARRICKMOURNE, THOMASTOWN, KILKENNY",,Kilkenny,165000,No,No,Second-Hand Dwelling house /Apartment,,52.5127921,-7.1130294,neighborhood-political,201511
2016-9-28,"55 HAZEL ROAD, DONNYCARNEY, DUBLIN 9",Dublin 9,Dublin,266000,No,No,Second-Hand Dwelling house /Apartment,,53.37608,-6.2232145,street_address,201609
2010-7-22,"The Dell, Killough, Kilmacanogue",,Wicklow,245000,No,No,Second-Hand Dwelling house /Apartment,,53.16901,-6.13946,locality-political,201007
2021-11-15,"APARTMENT 458, BLOCK K, CASTLEFORBES SQUARE",Dublin 1,Dublin,441050,No,No,Second-Hand Dwelling house /Apartment,,53.3492327,-6.2309033,route,202111
2011-8-25,"Carrowloughan, Dromard",,Sligo,260000,No,No,Second-Hand Dwelling house /Apartment,,53.47662,-8.05734,locality-political,201108
2011-12-16,"House at Askillaun, Murrisk",,Mayo,177000,No,No,Second-Hand Dwelling house /Apartment,,53.7793497,-9.6370001,locality-political,201112
2015-6-15,"7 THE MAPLES, FORREST PARK, PORTLAOISE",,Laois,45000,No,No,Second-Hand Dwelling house /Apartment,,53.044141,-7.284176,establishment-point_of_interest-school,201506
2021-9-28,"JANTOL HOUSE, BALBRIGGAN ST, SKERRIES",,Dublin,840000,No,No,Second-Hand Dwelling house /Apartment,,53.579755,-6.11202,establishment-lodging-point_of_interest,202109
2018-11-15,"95 ABBEY COURT, LIMERICK ROAD, ENNIS",,Clare,232000,No,No,Second-Hand Dwelling house /Apartment,,52.8310545,-8.9761255,street_address,201811
2019-11-25,"362 GRIFFITH AVE, GLASNEVIN, DUBLIN 9",Dublin 9,Dublin,555000,No,No,Second-Hand Dwelling house /Apartment,,53.3773857,-6.2597058,street_address,201911
2017-2-23,"4 CHAPEL FARM TERRACE, LUSK, COUNTY DUBLIN",,Dublin,125000,No,No,Second-Hand Dwelling house /Apartment,,53.5218395,-6.1719041,street_address,201702
2018-7-18,"35 BEAUMONT RD, DRUMCONDRA, WHITEHALL DUBLIN 9",Dublin 9,Dublin,477000,No,No,Second-Hand Dwelling house /Apartment,,53.3822814,-6.2377254,street_address,201807
2014-11-14,"2 COIS FARRAGIE, WEST END, CASTLETOWNBERE",,Cork,39000,No,No,Second-Hand Dwelling house /Apartment,,51.6514954,-9.9103302,locality-political,201411
2017-6-1,"29 AUBURN ST, BROADSTONE, PHIBSBORO",Dublin 7,Dublin,346000,No,No,Second-Hand Dwelling house /Apartment,,53.3567568,-6.2718276,street_address,201706
2013-10-29,"29 Stenson Park, Farranshone, Limerick",,Limerick,141000,No,No,Second-Hand Dwelling house /Apartment,,52.6709666,-8.6370129,street_address,201310
2016-11-2,"2 ORCHARDSTOWN DRIVE, RATHFARNHAM, DUBLIN 14",,Dublin,536000,No,No,Second-Hand Dwelling house /Apartment,,53.2927517,-6.3059452,street_address,201611
2020-12-22,"SAN ANTOINE, KILMACOMMA, CLONMEL",,Waterford,220000,No,No,Second-Hand Dwelling house /Apartment,,52.3380333,-7.727352,premise,202012
2019-5-7,"2 The Parsonage, Waterville",,Kerry,246696.03,No,Yes,New Dwelling house /Apartment,,52.82247364,-7.74485287,,201905
2017-12-21,"131 WATERSIDE APTS, CHARLOTTE QUAY, RINGSEND RD DUBLIN 4",Dublin 4,Dublin,380000,No,No,Second-Hand Dwelling house /Apartment,,53.3426252,-6.2370008,establishment-food-point_of_interest-restaurant,201712
2016-5-16,"1 RIVERVIEW, BENNETTS BRIDGE RD, KILKENNY",,Kilkenny,200000,No,No,Second-Hand Dwelling house /Apartment,,52.6447334,-7.2384792,route,201605
2020-8-10,"23 BROOKWOOD RISE, ARTANE, DUBLIN 5",Dublin 5,Dublin,480000,No,No,Second-Hand Dwelling house /Apartment,,53.3789518,-6.1932842,street_address,202008
2010-8-16,"Dunsallagh Cross, Miltown Malbay",,Clare,185000,No,No,Second-Hand Dwelling house /Apartment,,52.82811,-9.35998,locality-political,201008
2020-7-16,"9 BELLGREE LAWN, TYRRELSTOWN, DUBLIN 15",Dublin 15,Dublin,235000,No,No,Second-Hand Dwelling house /Apartment,,53.4216943,-6.3860933,street_address,202007
2015-7-11,"APT 3, KELLYS COURT, KELLYS ROW",Dublin 1,Dublin,100000,No,No,Second-Hand Dwelling house /Apartment,,53.3582062,-6.2617618,premise,201507
2019-12-8,"APARTMENT 28A, PATRICK STREET, WATERFORD CITY",,Waterford,60000,No,No,Second-Hand Dwelling house /Apartment,,52.2599364,-7.1140233,premise,201912
2012-3-2,"Templescoby, Enniscorthy",,Wexford,162500,No,No,Second-Hand Dwelling house /Apartment,,52.498749,-6.6386624,neighborhood-political,201203
2010-1-25,"28 The Oaks, Maryborough Ridge, Douglas",,Cork,392070.49,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,51.863373,-8.414594,political-sublocality-sublocality_level_1,201001
2010-7-23,"103 The Glen, Alderbrook, Ashbourne",,Meath,335000,No,No,Second-Hand Dwelling house /Apartment,,53.507742,-6.3959863,street_address,201007
2016-2-11,"41 BELLEVILLE, MOUNTGARRETT, NEW ROSS",,Wexford,125000,No,No,Second-Hand Dwelling house /Apartment,,52.4039524,-6.9378061,street_address,201602
2018-12-14,"17 ST ENDAS AVE, TUAM, GALWAY",,Galway,60000,No,No,Second-Hand Dwelling house /Apartment,,53.5096838,-8.8563069,street_address,201812
2017-8-11,"29 MAPLEWOOD AVENUE, SPRINGFIELD, TALLAGHT",Dublin 24,Dublin,216000,No,No,Second-Hand Dwelling house /Apartment,,53.2853193,-6.3851223,street_address,201708
2015-4-12,"Church Street, Tullamore",,Offaly,95000,No,No,Second-Hand Dwelling house /Apartment,,53.2747702,-7.4903968,route,201504
2017-10-13,"21 COIS NA HABHAINN, OLD BAWN, TALLAGHT",,Dublin,340000,No,No,Second-Hand Dwelling house /Apartment,,53.2803453,-6.3711868,street_address,201710
2016-9-26,"ARDSALLAGH, ROSCOMMON, CO ROSCOMMON",,Roscommon,67500,No,No,Second-Hand Dwelling house /Apartment,,53.6219799,-8.1772556,political-sublocality-sublocality_level_1,201609
2020-12-6,"ST OLIVERS, BALLINGARRY WEST, MINANE BRIDGE",,Cork,200000,No,No,Second-Hand Dwelling house /Apartment,,51.7414272,-8.4335567,neighborhood-political,202012
2019-11-21,"2 RATH, CHURCHTOWN, MALLOW",,Cork,65000,No,No,Second-Hand Dwelling house /Apartment,,52.2807549,-8.7357551,street_address,201911
2014-10-22,"22 BEECHDALE WAY, BLESSINGTON, WICKLOW",,Wicklow,280000,No,No,Second-Hand Dwelling house /Apartment,,53.1692768,-6.5363832,street_address,201410
2014-5-21,"H155 BRU NA SIONNA, SHANNON, CLARE",,Clare,43000,No,No,Second-Hand Dwelling house /Apartment,,52.7075337,-8.8804669,premise,201405
2014-12-22,"85A BEECH LAWN, DUNDRUM, DUBLIN 14",,Dublin,512958,No,No,Second-Hand Dwelling house /Apartment,,53.285644,-6.2534783,subpremise,201412
2021-3-6,"21 CHURCHVIEW AVE, KILLINEY, DUBLIN",,Dublin,625000,No,No,Second-Hand Dwelling house /Apartment,,53.2628312,-6.1360044,street_address,202103
2017-7-8,"5 AUBURN VILLAS, MAGAZINE ROAD, CO CORK",,Cork,270000,No,No,Second-Hand Dwelling house /Apartment,,51.890236,-8.4920508,premise,201707
2010-6-22,"Ballybinaby, Hackballscross, Dundalk",,Louth,45000,No,No,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,54.0521972,-6.5352461,neighborhood-political,201006
2016-7-10,"GREEN GABLES, NEWRATH, KILKENNY",,Kilkenny,179000,No,No,Second-Hand Dwelling house /Apartment,,52.2758699,-7.1291965,neighborhood-political,201607
2018-10-31,"APT 13, ROYAL COMPLEX, 11 DUBLIN ST",,Carlow,66666.67,No,No,Second-Hand Dwelling house /Apartment,,52.82247364,-7.74485287,,201810
2021-7-21,"APT 14 ROEBUCK PARK HOUSE, ROEBUCK PARK, DUBLIN 14",Dublin 14,Dublin,410000,No,No,Second-Hand Dwelling house /Apartment,,53.2968279,-6.237084,route,202107
2017-10-10,"KYLEMORE LODGE, WATERVILLE, KERRY",,Kerry,192000,No,No,Second-Hand Dwelling house /Apartment,,51.829465,-10.1745436,locality-political,201710
2015-6-5,"41 Heywood Court, Northwood, Santry",Dublin 9,Dublin,134578,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.401189,-6.2555725,street_address,201506
2019-3-21,"7 CUCHULLAIN TERRACE, CARRICKMACROSS, CO MONAGHAN",,Monaghan,118000,No,No,Second-Hand Dwelling house /Apartment,,53.9797402,-6.7171669,premise,201903
2013-11-6,"20 Walsheslough, Rosslare",,Wexford,205000,No,No,Second-Hand Dwelling house /Apartment,,52.2720275,-6.3892254,locality-political,201311
2021-9-13,"THE ROCKET HOUSE, CASTLETOWNSHEND, SKIBBEREEN",,Cork,2549990,No,No,Second-Hand Dwelling house /Apartment,,51.5261519,-9.1738046,premise,202109
2013-12-31,"43 The Croft, Parc na Silla, Loughlinstown",,Dublin,213216,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.2387592,-6.1312606,premise,201312
2019-1-7,"SOUTH VILLA, MOUNTAIN RD, CLONMEL",,Tipperary,200000,No,No,Second-Hand Dwelling house /Apartment,,52.349528,-7.6945866,premise,201901
2018-10-1,"97 Ashfield Avenue, Ridgewood, Forrest Road",,Dublin,370000,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,52.82247364,-7.74485287,,201810
2016-7-9,"6 GREENLEA DR, TERENURE, DUBLIN 6W",,Dublin,805000,No,No,Second-Hand Dwelling house /Apartment,,53.3088542,-6.2979141,subpremise,201607
2020-7-12,"OAKWOOD HOUSE WINECABIN, STARTFORD, SLANEY",,Wicklow,150000,No,No,Second-Hand Dwelling house /Apartment,,51.5471806,-0.0081304,political-sublocality-sublocality_level_1,202007
2015-5-22,"104 CASTLEGATE WAY, ADAMSTOWN, LUCAN",,Dublin,205000,No,No,Second-Hand Dwelling house /Apartment,,53.3380991,-6.4576009,street_address,201505
2012-5-10,"The Square, Carlingford",,Louth,150000,No,No,Second-Hand Dwelling house /Apartment,,54.0468677,-6.190181,locality-political,201205
2019-3-19,"1 DRIVE 1, MUIRHEVNAMOR, DUNDALK",,Louth,75000,No,No,Second-Hand Dwelling house /Apartment,,53.9914517,-6.3803772,street_address,201903
2019-7-26,"NO. 30 Quignalecks, Ballina",,Mayo,218224.5,No,Yes,New Dwelling house /Apartment,,54.1219531,-9.1306787,street_address,201907
2019-3-7,"APT 1, 30 BOLTON ST, DUBLIN 1",Dublin 1,Dublin,750000,No,No,Second-Hand Dwelling house /Apartment,,53.3529046,-6.268613,subpremise,201903
2015-6-11,"77 NEWBURY AVE, CLONSHAUGH, DUBLIN 17",Dublin 17,Dublin,201000,No,No,Second-Hand Dwelling house /Apartment,,53.402557,-6.2113738,street_address,201506
2020-12-5,"31 WOLSELEY VILLAGE, TULLOW, CARLOW",,Carlow,147500,No,No,Second-Hand Dwelling house /Apartment,,52.79692,-6.732446,street_address,202012
2015-3-7,"Dun Orga, Dunmanway",,Cork,40000,Yes,No,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,51.7267002,-9.1022169,route,201503
2021-10-29,"GLENLEA, BALLYHEIGUE, CO. KERRY",,Kerry,176648,No,No,Second-Hand Dwelling house /Apartment,,52.4146678,-9.8399278,neighborhood-political,202110
2019-10-25,"6 THREADNEEDLE COURT, THREADNEEDLE RD, SALTHILL",,Galway,435000,No,No,Second-Hand Dwelling house /Apartment,,53.2589591,-9.0907921,premise,201910
2021-6-7,"12 RIVERCHAPEL CLOSE, RIVERCHAPEL, COURTOWN",,Wexford,170000,No,No,Second-Hand Dwelling house /Apartment,,52.6404004,-6.2379958,street_address,202106
2019-11-29,"APT 308, BACHELORS WALK, DUBLIN 1",Dublin 1,Dublin,275000,No,No,Second-Hand Dwelling house /Apartment,,53.3467902,-6.2631004,subpremise,201911
2015-5-21,"94 RIDGE HALL, SHANGANAGH RD, BALLYBRACK",,Dublin,225000,No,No,Second-Hand Dwelling house /Apartment,,53.2515058,-6.1240351,establishment-premise,201505
2016-6-22,"CORLEADARGAN, CASTLEBLAYNEY, MONAGHAN",,Monaghan,192000,No,No,Second-Hand Dwelling house /Apartment,,54.1403119,-6.7705089,neighborhood-political,201606
2017-3-3,"16 MATHEW AVE, THURLES, TIPPERARY",,Tipperary,185000,No,No,Second-Hand Dwelling house /Apartment,,52.6790249,-7.8198054,street_address,201703
2015-4-6,"62 Rebouge Avenue, Irish Estates, Corbally",,Limerick,150000,No,No,Second-Hand Dwelling house /Apartment,,52.6784027,-8.6105393,street_address,201504
2019-1-7,"19 CAMBRIDGE AVE, RINGSEND, DUBLIN 4",Dublin 4,Dublin,484570,No,No,Second-Hand Dwelling house /Apartment,,53.3422353,-6.2165346,street_address,201901
2018-7-31,"35 ROSSE COURT HEIGHTS, ROSSE COURT RISE, LUCAN",,Dublin,170000,No,No,Second-Hand Dwelling house /Apartment,,53.3415168,-6.4150878,premise,201807
2014-9-9,"1 CAHERINA, TRALEE, KERRY",,Kerry,67000,No,No,Second-Hand Dwelling house /Apartment,,52.2680477,-9.7177373,street_address,201409
2015-3-31,"3 Elderheath Woods, Elder Heath, Kiltipper Road",Dublin 22,Dublin,277533,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.2696743,-6.3764444,street_address,201503
2014-2-28,"5 WHITE CREST VILLAGE, INNISCRONE, SLIGO",,Sligo,65000,No,No,Second-Hand Dwelling house /Apartment,,54.2173715,-9.0909712,street_address,201402
2010-5-2,"Apartment 5, Green Park, Dundalk",,Louth,387665,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,53.9979451,-6.405957,locality-political,201005
2014-12-26,"17 THE ROAD, FOX LODGE WOODS, RATOATH",,Meath,390000,No,No,Second-Hand Dwelling house /Apartment,,53.5063093,-6.4522868,street_address,201412
2011-6-14,"Apartment 113, Bachelor's Walk, Dublin 1",,Dublin,120500,No,No,Second-Hand Dwelling house /Apartment,,53.3467902,-6.2631004,subpremise,201106
2019-11-15,"67 LARKFIELD GROVE, TERENURE, DUBLIN 6W",,Dublin,512000,No,No,Second-Hand Dwelling house /Apartment,,53.3166798,-6.2880814,subpremise,201911
2016-8-1,"6 BEECHFIELD HAVEN, SHANKILL, DUBLIN",Dublin 18,Dublin,250000,No,No,Second-Hand Dwelling house /Apartment,,53.2350531,-6.1215967,street_address,201608
2019-4-18,"4 CLACHAN MOR, WINDY HALL, LETTERKENNY",,Donegal,150000,No,No,Second-Hand Dwelling house /Apartment,,54.9639516,-7.7322591,street_address,201904
2015-12-21,"1 GLENARD RD, SALTHILL, GALWAY",,Galway,460000,No,No,Second-Hand Dwelling house /Apartment,,53.2646124,-9.0846539,street_address,201512
2016-3-14,"CASTLE STREET, ROSCREA, CO TIPPERARY",,Tipperary,30000,No,No,Second-Hand Dwelling house /Apartment,,52.9551484,-7.7982801,route,201603
2017-11-24,"442 ORWELL PARK GREEN, TEMPLEOGUE, DUBLIN 6W",,Dublin,440000,No,No,Second-Hand Dwelling house /Apartment,,53.2999168,-6.3190443,subpremise,201711
2013-8-3,"29 Clareville Grove, Glasnevin",Dublin 11,Dublin,104775,Yes,No,Second-Hand Dwelling house /Apartment,,53.3700465,-6.2799799,street_address,201308
2014-10-1,"21 THE SALTINGS, BLACKROCK, CO LOUTH",,Louth,86160,No,No,Second-Hand Dwelling house /Apartment,,53.9590207,-6.3761353,premise,201410
2016-6-24,"5 COOGYULLA, DOOLIN, CLARE",,Clare,115000,No,No,Second-Hand Dwelling house /Apartment,,53.0160289,-9.3774199,locality-political,201606
2021-5-5,"5 The Lane, Whitefield Manor, Bettystown",,Meath,285000,No,Yes,New Dwelling house /Apartment,,53.6983238,-6.246068,locality-political,202105
2011-1-12,"Inchnagree, Buttevant",,Cork,250000,No,No,Second-Hand Dwelling house /Apartment,,52.2537466,-8.5999424,neighborhood-political,201101
2011-8-17,"Bunreagh, Croghan, Boyle",,Roscommon,25000,No,No,Second-Hand Dwelling house /Apartment,,43.895902,-75.3924083,locality-political,201108
2020-1-30,"34 CLAREMOUNT MANOR, CLAREMORRIS, CO MAYO",,Mayo,75000,No,No,Second-Hand Dwelling house /Apartment,,53.7296912,-8.9959984,street_address,202001
2020-7-30,"10 MAYESTON SQ, ST MARGARETS RD, FINGLAS",Dublin 11,Dublin,205000,No,No,Second-Hand Dwelling house /Apartment,,53.4063674,-6.284866,street_address,202007
2016-9-21,"31 BALRUDDERY WOOD, BALROTHERY, BALBRIGGAN",,Dublin,188000,No,No,Second-Hand Dwelling house /Apartment,,53.5831136,-6.1865806,street_address,201609
2012-5-30,"60 booterstown wood, booterstown ave, booterstown",,Dublin,154185,No,Yes,New Dwelling house /Apartment,less than 38 sq metres,53.2992553,-6.2043934,premise,201205
2021-3-6,"APARTMENT43, TRALEE MARINA, TRALEE",,Kerry,121000,No,No,Second-Hand Dwelling house /Apartment,,52.2652351,-9.7160036,route,202103
2015-3-25,"32 Thomastown Road, Glenageary, County Dublin",,Dublin,630000,No,No,Second-Hand Dwelling house /Apartment,,53.2714929,-6.134043,street_address,201503
2015-6-19,"23 CHERRY LODGE, FARMLEIGH WOODS, CASTLEKNOCK",,Dublin,360000,No,No,Second-Hand Dwelling house /Apartment,,53.3671693,-6.3628851,premise,201506
2011-5-8,"5 Tivoli Road, Dun Laoghaire",,Dublin,436500,No,No,Second-Hand Dwelling house /Apartment,,53.2887099,-6.1427769,street_address,201105
2017-2-13,"5 OAKFIELD, COLLEGE WOOD, MALLOW",,Cork,145500,No,No,Second-Hand Dwelling house /Apartment,,52.129935,-8.6298515,street_address,201702
2015-8-19,"13 CROYDON PARK AVE, MARINO, DUBLIN 3",Dublin 3,Dublin,337500,No,No,Second-Hand Dwelling house /Apartment,,53.3672706,-6.2348662,street_address,201508
2019-4-16,"5 CHANCERY PARK GARDENS, TULLAMORE, OFFALY",,Offaly,170000,No,No,Second-Hand Dwelling house /Apartment,,53.2647258,-7.4653451,street_address,201904
2019-11-29,"2THE COURTHOUSE APT, MAIN ST, RATHCOOLE",Dublin 24,Dublin,192000,No,No,Second-Hand Dwelling house /Apartment,,53.2801807,-6.4701342,establishment-lodging-point_of_interest,201911
2021-1-3,"27 TULLYCULLION, OLD GOLF COURSE RD, DONEGAL TOWN",,Donegal,220000,No,No,Second-Hand Dwelling house /Apartment,,54.6463247,-8.1190609,route,202101
2016-12-14,"158 NEW SESKIN CRT, WHITESTOWN, TALLAGHT DUBLIN 24",Dublin 24,Dublin,138000,No,No,Second-Hand Dwelling house /Apartment,,53.2798335,-6.3826697,premise,201612
2017-8-23,"12 WHITEROCK DR, WHITEBROOK, WEXFORD",,Wexford,167000,No,No,Second-Hand Dwelling house /Apartment,,52.3197509,-6.4801628,street_address,201708
2020-10-20,"7 THE AVENUE, CARRICKMINES MANOR, GLENAMUCK ROAD",Dublin 18,Dublin,594713.65,No,Yes,New Dwelling house /Apartment,,53.2485067,-6.1812241,establishment-point_of_interest,202010
2020-1-10,"BALLINAMUDDAGH, THE BALLAGH, ENNISCORTHY",,Wexford,225000,No,No,Second-Hand Dwelling house /Apartment,,52.5031135,-6.5727721,locality-political,202001
2021-12-8,"12 CEDAR LAWNS, ST. MARY&#039;S ROAD, EDENDERRY",,Offaly,230000,No,No,Second-Hand Dwelling house /Apartment,,52.82247364,-7.74485287,,202112
2011-2-14,"39 Seafield Road, Clontarf",,Dublin,680000,No,No,Second-Hand Dwelling house /Apartment,,53.3638153,-6.1962095,street_address,201102
2016-2-8,"KILLONAN, BALLYSIMON, CO. LIMERICK",,Limerick,25000,No,No,Second-Hand Dwelling house /Apartment,,52.6430206,-8.5246797,neighborhood-political,201602
2014-7-17,"Unit 13  Block 23, 67 Main Street, Clongriffin",Dublin 13,Dublin,162995.6,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.4013014,-6.1534481,political-sublocality-sublocality_level_1,201407
2012-4-27,"19 Segrave Square, Killegland, Ashbourne",,Meath,105000,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.514007,-6.4035565,premise,201204
2017-7-27,"12 TRIMLESTON AVE, BOOTERSTOWN, DUBLIN",,Dublin,1050000,No,No,Second-Hand Dwelling house /Apartment,,53.3106072,-6.2025275,street_address,201707
2015-2-26,"14 LA TOUCHE PARK, GREYSTONES, WICKLOW",,Wicklow,567500,No,No,Second-Hand Dwelling house /Apartment,,53.1512791,-6.0750916,street_address,201502
2013-10-25,"23 Cherryhills Road, Kells",,Meath,90000,No,No,Second-Hand Dwelling house /Apartment,,53.7317057,-6.8782283,street_address,201310
2010-5-28,"11 Rathevan Heights, Portlaoise",,Laois,230000,No,No,Second-Hand Dwelling house /Apartment,,53.0515148,-7.2734958,street_address,201005
2019-9-27,"5 ARLINGTON VILLAS, MULGRAVE ST, LIMERICK",,Limerick,120000,No,No,Second-Hand Dwelling house /Apartment,,52.6591548,-8.6143724,street_address,201909
2013-4-19,"36 The Moorings, Westbury, Corbally",,Clare,125000,No,No,Second-Hand Dwelling house /Apartment,,52.82247364,-7.74485287,,201304
2010-2-15,"32 Monkslea, Boru Court, Swords",,Dublin,193000,Yes,No,Second-Hand Dwelling house /Apartment,,53.4492035,-6.2337613,route,201002
2010-2-26,"31 The Boyne, Athlumney Abbey, Navan",,Meath,225000,No,No,Second-Hand Dwelling house /Apartment,,53.6471953,-6.6699088,street_address,201002
2017-6-22,"APT 3, DOMINICK ST, GALWAY",,Galway,180000,No,No,Second-Hand Dwelling house /Apartment,,53.2702188,-9.0587126,street_address,201706
2012-5-7,"12 Maple Close, Castlelake, Carrigtwohill  Cork",,Cork,265000,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,51.9128655,-8.272304,street_address,201205
2010-8-17,"31 Baile an Choiste, Headford Road, Galway",,Galway,125000,No,No,Second-Hand Dwelling house /Apartment,,53.2957124,-9.0331066,street_address,201008
2012-12-21,"Apartment 9, 82 Reuban Street, Herberton  Rialto",Dublin 8,Dublin,5963,No,No,New Dwelling house /Apartment,greater than 125 sq metres,53.3373969,-6.2929252,subpremise,201212
2020-7-17,"1 rath na gloine, dromiskin",,Louth,152753,No,Yes,New Dwelling house /Apartment,,53.9217123,-6.4010092,locality-political,202007
2015-12-17,"64 PALMERSTOWN AVE, DUBLIN 20, DUBLIN",Dublin 20,Dublin,294000,No,No,Second-Hand Dwelling house /Apartment,,53.3533401,-6.3725014,street_address,201512
2012-12-14,"21 The Elms, Spollenstown, Tullamore",,Offaly,120000,No,No,Second-Hand Dwelling house /Apartment,,53.2685047,-7.49816,street_address,201212
2015-12-5,"4 Melfort, Newtown Park Avenue, Blackrock",,Dublin,546255,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,53.2863976,-6.1766644,route,201512
2020-10-30,"7 Cualanor Avenue, Cualanor, Upper Glenageary Road",,Dublin,872246.69,No,Yes,New Dwelling house /Apartment,,53.2827277,-6.1426919,establishment-point_of_interest,202010
2016-9-23,"46 DUKESMEADOWS AVE, DUKESMEADOWS, KILKENNY",,Kilkenny,322000,No,No,Second-Hand Dwelling house /Apartment,,52.6439214,-7.2347004,street_address,201609
2012-7-12,"25 The Orchards, Tullow Road",,Carlow,155000,No,No,Second-Hand Dwelling house /Apartment,,52.8311607,-6.9064481,route,201207
2013-7-5,"KILSHALLOW, WESTMEATH",,Westmeath,30000,No,No,Second-Hand Dwelling house /Apartment,,53.7101437,-7.4413187,neighborhood-political,201307
2013-9-24,"209 trimbleston, goatstown",,Dublin,570000,No,No,Second-Hand Dwelling house /Apartment,,53.2983771,-6.2315139,premise,201309
2010-5-31,"2 Grotto Place, Booterstown",,Dublin,592000,No,No,Second-Hand Dwelling house /Apartment,,53.3086668,-6.1979267,street_address,201005
2018-10-31,"7 THE ARCHWAY, MAIDEN ST, NEWCASTLE WEST",,Limerick,59000,No,No,Second-Hand Dwelling house /Apartment,,52.4505098,-9.0579899,premise,201810
2018-7-12,"56 DANGAN HEIGHTS, NEWCASTLE, GALWAY",,Galway,317500,No,No,Second-Hand Dwelling house /Apartment,,53.28858,-9.0800898,street_address,201807
2020-9-16,"PAROCHIAL HOUSE, CORRAHOASH, DOWRA",,Cavan,90000,No,No,Second-Hand Dwelling house /Apartment,,54.1900827,-8.0162777,locality-political,202009
2016-5-30,"5 CHAPEL LANE, BALLYBRICKEN, WATERFORD",,Waterford,65000,No,No,Second-Hand Dwelling house /Apartment,,52.2595532,-7.1161504,street_address,201605
2021-12-22,"198 CHURCHVIEW HEIGHTS, EDENDERRY, OFFALY",,Offaly,172214.06,Yes,No,Second-Hand Dwelling house /Apartment,,53.3391162,-7.0490545,street_address,202112
2010-1-28,"3 Admiral Park, Baldoyle, Dublin 13",,Dublin,372500,No,No,Second-Hand Dwelling house /Apartment,,53.398002,-6.1327035,street_address,201001
2019-10-31,"18 ANNFIELD LAWN, CASTLEKNOCK, DUBLIN 15",Dublin 15,Dublin,233000,No,No,Second-Hand Dwelling house /Apartment,,53.3731248,-6.4058932,street_address,201910
2021-7-26,"9, ELMDALE CLOSE, BALLYFERMOT DUBLIN 10",Dublin 10,Dublin,135000,Yes,No,Second-Hand Dwelling house /Apartment,,53.3399506,-6.3735411,street_address,202107
2013-12-20,"12 Surehaven Road, Phoenix Park Racecourse, Castleknock",Dublin 15,Dublin,8000,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,53.3721951,-6.340422,street_address,201312
2015-5-28,"CARROWREAGH, BALLYHAUNIS, CO MAYO",,Mayo,90000,No,No,Second-Hand Dwelling house /Apartment,,53.7743426,-8.7582068,neighborhood-political,201505
2013-7-1,"13 the greens, ballyeagh, ballybunion",,Kerry,72000,No,No,Second-Hand Dwelling house /Apartment,,52.4913459,-9.6737157,neighborhood-political,201307
2019-4-1,"BROOMFIELD EAST, MIDDLETON, CO CORK",,Cork,500000,No,No,Second-Hand Dwelling house /Apartment,,51.9295306,-8.1655799,neighborhood-political,201904
